DisplayId,ModelId,CreatureModelScale
20639,2367,1.5
20640,2367,1.5
20641,2354,1.8
20642,2354,1.75
20643,2353,2.25
20644,2367,1.2
20645,2418,3
20646,182,1
20647,182,1
20648,182,1
20649,2208,1
20650,2209,1
20651,2248,1
20652,2250,1
20653,2209,1
20654,2248,1
20655,51,1
20656,52,1
20657,2503,3
20658,2328,3
20659,50,1
20660,2367,1
20661,2367,1.2
20662,2353,3.5
20663,49,1
20664,50,1
20665,51,1
20666,49,1
20667,2430,1.2
20668,2367,1
20669,52,1
20670,2367,2
20671,2353,2.25
20672,2354,2
20673,2278,1.5
20674,2208,1.25
20675,2435,1.5
20676,2208,1
20677,2208,1
20678,2209,1
20679,2248,1.25
20680,59,1
20681,2531,1.3
20682,2310,1.45
20683,2310,1.5
20684,2262,1
20685,374,10
20686,2460,10
20687,220,10
20688,377,10
20689,376,10
20690,2458,10
20691,2457,10
20692,51,1
20693,52,1
20694,2367,1
20695,51,1
20696,52,1
20698,220,10
20699,2299,1
20700,50,0.9
20701,2488,1.5
20702,2209,1
20703,2248,1
20704,2248,1
20705,2250,1
20706,2250,1
20707,2208,1
20708,2208,1
20709,2209,1
20710,2209,1
20711,51,1.5
20712,2208,1.2
20713,2208,1.2
20714,2209,1.2
20715,2209,1.2
20716,2208,1
20717,2208,1
20718,2209,1
20719,2209,1
20720,2208,1
20721,2208,1
20722,2209,1
20723,2209,1
20724,1871,0.5
20725,373,1
20726,2532,1
20727,373,1
20728,373,1
20729,373,1.25
20730,373,0.6
20731,2533,2
20732,2532,1
20733,2532,1
20734,2532,1
20735,2533,2
20736,2533,2.5
20737,2533,2
20738,373,0.45
20739,35,3
20740,50,1
20741,49,1
20742,49,1
20743,2299,1.3
20744,2248,1.3
20745,2528,3.5
20746,2528,7.5
20747,2438,0.35
20748,2535,3.5
20749,2366,0.25
20750,2482,1.15
20751,2279,2.25
20752,2248,1.1
20753,2248,1.1
20754,2250,1.1
20755,2250,1.1
20756,2208,1.3
20757,2208,1.3
20758,2208,1.3
20759,2208,1.3
20760,2371,5
20761,2299,1
20762,2401,3.5
20763,137,2
20764,2266,3
20765,2208,1.2
20766,2310,1.6
20767,2248,1.2
20768,2354,1.2
20769,2246,2
20770,2385,3
20771,2209,1.2
20772,2353,3
20773,2208,1.75
20774,2208,1.75
20775,2366,0.5
20776,2532,2
20777,2248,1.4
20778,2208,1
20779,2208,1
20780,2208,2
20781,114,3
20782,2536,1
20783,49,1.2
20784,49,1.2
20785,49,1.2
20786,51,1.2
20787,51,1.2
20788,51,1.2
20789,49,1.1
20790,218,2.2
20791,2208,1.75
20792,2208,1.75
20793,2299,1.2
20794,2299,1.2
20795,2299,1.2
20796,52,1.2
20797,52,1.2
20798,2299,1.2
20799,2299,1.2
20800,2299,1.2
20801,43,1.5
20802,2299,1.2
20803,2299,1.2
20804,52,1.2
20805,831,1.1
20806,832,1.1
20807,49,1.2
20808,1231,2
20809,2516,2
20810,2283,6
20811,2527,0.75
20812,2402,2.35
20813,2208,1.25
20814,66,1.5
20815,1231,1.3
20816,69,0.5
20817,2284,1.3
20818,2310,1.5
20819,2284,1.75
20820,2383,1
20821,2310,1.5
20822,2491,1.8
20823,2491,1.8
20824,2491,1.8
20825,2491,1.8
20826,30,2
20827,83,2
20828,2383,2
20829,66,1.7
20830,43,1.5
20831,1631,2.5
20832,1631,2.5
20833,2383,0.9
20834,2515,1.3
20835,2515,0.8
20836,53,1
20837,2295,2
20838,2295,1.6
20839,2295,1.8
20840,50,1
20841,2411,5
20842,2295,1.4
20843,411,0.25
20844,2285,2.5
20845,2319,3
20846,2439,2
20847,2439,3
20848,2285,2.5
20849,2285,2.5
20850,2319,3
20851,571,2
20852,57,2
20853,2522,2.5
20854,2522,3
20855,2361,3
20856,2429,2.5
20857,2540,1
20858,2283,4.5
20860,2335,3
20861,2361,3
20862,2322,2.5
20863,2335,3
20864,2284,1.6
20865,68,3
20866,2209,1
20867,2248,1.2
20868,49,1
20869,183,1
20870,2385,2.5
20871,55,1
20872,2541,1
20873,56,1
20874,2310,1.5
20875,58,1
20876,49,1
20877,58,2
20878,55,1
20879,51,2
20880,52,2
20881,2310,2
20882,67,1.5
20883,2310,1
20884,56,1
20885,2310,1
20886,60,1
20887,50,1
20888,50,1
20889,50,1
20890,2299,1
20891,2299,1
20892,2299,1.25
20893,2299,1.35
20894,2207,1.5
20895,2423,2
20896,2532,2.5
20897,2423,1.5
20898,2423,2
20899,2503,2.7
20900,2251,0.75
20901,2438,2
20902,2542,1
20903,2482,1.85
20904,1951,3
20905,832,0.7
20906,831,0.7
20907,2279,2.5
20908,2482,2
20909,2482,2.25
20910,2438,1.7
20911,218,4
20912,218,2
20913,51,2
20914,2522,2
20915,68,4
20916,2424,9
20917,2385,1
20918,2543,2
20919,2320,3
20920,2361,2
20921,1951,5
20922,65,3
20923,30,0.2
20924,2491,1.5
20925,51,1.5
20926,51,1.5
20927,49,5
20928,51,2
20929,2449,2
20930,68,2.5
20931,2320,4
20932,65,2
20933,1951,4
20934,2322,0.25
20935,2532,3
20936,1891,2
20937,2435,1.35
20938,49,1.2
20939,2427,12
20940,51,1.2
20941,2248,1.2
20942,52,1.2
20943,1411,3.5
20944,2246,2
20945,1891,3.5
20946,51,2
20947,52,2
20948,52,2.5
20949,51,2.5
20950,51,2
20951,52,2
20952,2424,10
20953,51,1.5
20954,51,1.5
20955,52,1.5
20956,52,1.5
20957,2310,1.3
20958,2299,1.4
20959,373,3
20960,373,0.6
20961,2367,1.2
20962,2367,1
20963,218,5
20964,791,1.5
20965,2270,1.6
20966,2270,1.3
20967,2424,8
20968,2424,6
20969,2248,1
20970,55,1
20971,2488,0.2
20972,2248,1
20973,2482,0.2
20974,2320,4
20975,2424,9
20976,2401,4
20977,5,2
20978,2208,1.8
20979,218,5
20981,2209,1
20982,2250,1.3
20983,2542,1
20984,2542,1
20985,2542,1
20986,2542,1
20987,2542,1
20988,2542,1
20989,2542,1.5
20990,2353,2
20991,55,1
20992,56,1
20993,59,1
20994,60,1
20995,651,0.25
20996,651,0.25
20997,453,1
20998,651,1
20999,30,2.7
21000,2209,1.8
21001,2209,1.5
21002,51,1.5
21003,373,0.4
21004,2542,1.35
21005,2542,1.25
21006,2489,0.75
21007,2208,1
21008,2208,1
21009,2208,1
21010,2208,1
21011,2208,1
21012,2209,1.2
21013,2209,1
21014,2209,1
21015,2208,1
21016,2208,1
21017,2208,1
21018,2546,2
21019,2542,2
21020,2542,2
21021,2542,1.25
21022,56,1
21023,2248,1.35
21024,2248,2
21025,2299,1.5
21026,2299,1
21027,182,1
21028,182,1
21029,182,1
21030,182,1
21031,53,1
21032,2284,1.45
21033,51,1.5
21034,55,1
21035,51,1
21036,59,1
21037,2248,1
21038,2248,1
21039,2367,1.1
21040,2290,0.75
21041,892,5
21042,892,2.5
21043,892,1.75
21044,53,1
21045,49,1
21046,2542,1.35
21047,892,1.25
21048,2290,0.5
21049,374,1.5
21050,2250,1
21051,831,1
21052,52,1.65
21053,49,1
21054,51,1
21055,51,1.65
21056,53,1
21057,2248,1
21058,51,1.65
21059,51,1.65
21060,831,1
21061,831,1
21062,832,1
21063,203,1.5
21064,54,1
21065,53,1
21066,1851,0.1
21067,831,1
21068,52,1
21069,130,5
21070,991,0.3
21072,1731,1.25
21073,2483,1.1
21074,2483,1.1
21075,2483,1.1
21076,2483,1.1
21077,2483,1.1
21078,2542,2.5
21079,203,1.25
21080,51,4
21081,2248,1.1
21082,2248,1.1
21083,2248,1
21084,2250,1
21085,2209,1
21086,2208,1
21087,38,2.5
21088,59,1
21089,60,1
21090,55,1
21091,56,1
21092,2367,1
21093,2367,1
21094,2248,1
21095,2250,1
21096,2542,1
21097,2423,1
21098,2430,1.5
21099,2430,1.25
21100,186,1
21101,2367,1.2
21102,2423,1.4
21103,2542,1.4
21104,2361,3
21105,2367,1
21106,55,1
21107,55,1
21108,55,1
21109,59,1
21110,2463,1.1
21111,55,1
21112,2531,2.6
21113,2542,1
21114,171,1.5
21115,2367,2
21116,2367,1.8
21117,2367,2
21118,2367,1.8
21119,2373,0.5
21120,78,2
21121,2533,3
21122,78,2
21123,2367,1.2
21124,373,0.75
21125,373,0.75
21126,651,0.75
21127,2248,1
21128,2250,1
21129,55,1
21130,591,0.5
21131,110,0.5
21132,2542,1.5
21133,373,2
21134,2504,2
21135,2548,1.5
21136,56,1
21137,2548,0.9
21138,2289,2
21139,59,1
21140,2310,1.7
21141,2310,1.5
21142,55,1
21143,2250,1
21144,2248,1
21145,2558,16
21146,2549,1
21147,2434,0.2
21148,2490,1
21150,2522,5
21151,2369,3
21152,2551,1
21153,2281,1.5
21154,2299,1.75
21155,2551,1
21156,2551,1
21157,2551,1
21158,2551,1
21159,2353,2.5
21160,2353,2.5
21161,2353,2.25
21162,2354,2
21163,2354,2
21164,2354,1.8
21165,2353,2.25
21166,2353,2.25
21167,2209,1.5
21168,2310,3
21169,49,1
21170,2554,3
21171,2553,2.5
21172,60,1
21173,2284,1.4
21174,2555,7
21175,2209,1
21176,2208,1
21177,2248,1
21178,2250,1
21179,2274,3
21180,2209,1
21181,832,1.25
21182,53,1
21183,183,1
21184,2367,1
21185,182,1
21186,183,1
21187,832,1
21188,831,1
21189,831,1
21190,832,1
21191,2274,3
21193,170,4
21194,2208,1
21195,2401,3
21196,49,1.4
21197,49,1.4
21198,2208,1.4
21199,49,1.4
21200,59,1.4
21201,59,1.4
21202,2367,1.4
21203,2367,1.4
21204,2248,1
21205,2208,1
21206,2208,1
21207,2209,1
21208,2209,1
21209,851,0.35
21210,170,4
21211,2311,1.4
21212,2299,1.75
21213,67,3.5
21214,2284,1.5
21215,2208,1.2
21216,52,2
21217,2248,1
21218,2250,1
21219,2248,1
21220,2248,1
21221,2248,1
21222,2250,1
21223,2250,1
21227,49,1.2
21228,53,1.2
21229,2208,1
21230,2208,1
21231,2209,1
21232,2209,1
21233,32,1.3
21234,2554,1.5
21235,571,3
21236,831,1
21237,832,1
21238,2386,0.5
21239,2248,1.1
21240,173,2.5
21241,1911,1.75
21242,137,0.1
21243,2559,1
21244,2560,1
21245,32,1
21246,69,2.5
21247,1871,3
21252,2565,2.5
21253,2566,3
21254,51,2.5
21255,186,1
21256,49,1
21257,9,1.25
21258,50,1
21259,371,4.5
21260,2335,1
21261,2311,1.6
21262,2567,2.5
21263,2568,2.5
21264,2208,1
21265,2248,1
21266,51,1
21267,2299,1
21268,38,1.75
21269,207,4
21270,2250,1
21271,56,1
21272,182,1
21273,53,1
21274,2299,1.5
21275,2299,1.25
21276,831,1.25
21277,831,1
21278,2299,1
21279,2299,1
21280,2299,1
21281,2299,1.35
21282,2490,1.5
21283,2299,1.4
21284,2299,1.25
21285,2299,1.4
21286,2299,1.75
21287,49,1.75
21288,831,0.85
21289,831,1.3
21290,831,1
21291,2299,1.25
21292,185,1
21293,832,1
21294,185,1.1
21295,51,1.1
21296,1111,2
21297,2438,2.5
21298,2310,2.5
21299,2299,1
21300,9,1.5
21301,2527,1.5
21302,207,5
21303,9,2
21304,2264,0.6
21305,1771,1.75
21306,2569,1
21307,551,3
21308,2248,1
21309,55,1
21310,183,1
21311,54,1
21312,2208,1
21313,59,1
21314,52,1
21315,186,1
21316,2299,1.25
21317,2423,1
21318,2531,3
21319,203,0.2
21320,160,3
21321,160,0.75
21322,2570,4
21323,971,4
21324,2310,2
21325,2310,2
21326,373,3
21327,2401,2.7
21328,2264,0.6
21329,185,1
21330,2482,0.25
21331,2208,1.25
21332,2209,1.25
21333,2208,1.25
21334,2208,1.25
21335,2209,1.25
21336,2209,1.25
21337,2208,1.25
21338,2209,1.25
21339,2209,1.25
21340,2209,1.25
21341,2208,1.25
21342,1731,1
21343,2572,1.25
21344,2367,1.6
21345,2367,1.6
21346,2367,1.6
21347,2471,1.85
21348,2472,2
21349,2529,3
21350,2449,3
21351,2449,1.75
21352,2284,1.45
21353,2465,3.25
21354,2299,1.75
21355,43,2.5
21356,2438,1
21357,2531,5
21358,2401,1
21359,2471,1.85
21360,2573,0.45
21361,2299,1.85
21362,2574,0.3
21363,2299,1.85
21364,2299,3.25
21365,551,1
21366,2401,3
21367,2299,1.75
21368,2299,1.75
21369,2299,1.5
21370,2299,1.5
21371,2438,1.75
21372,51,1.35
21373,51,1.35
21374,2401,2.7
21375,2299,1.35
21376,2299,1.35
21377,51,1.25
21378,2299,1.75
21379,51,1.75
21380,51,2
21381,2575,0.13
21382,2576,0.2
21383,2299,1.35
21384,2299,1.35
21385,2299,1.35
21386,51,1.35
21387,2367,2
21388,2367,2
21389,49,1
21390,52,1
21391,2514,1.35
21392,2554,1.6
21393,2577,0.25
21394,2514,4
21395,2449,3
21396,373,2
21397,2428,0.5
21398,51,1
21399,2209,1.2
21400,1591,1
21401,1551,1.35
21402,2367,1.5
21403,51,1.35
21404,2401,3.5
21405,2401,3
21406,2401,3
21407,2401,2.7
21408,2367,1.5
21409,2401,2.7
21410,2401,2.7
21411,2401,2.7
21412,2514,2
21413,49,1
21414,53,1
21415,183,1
21416,2208,2.2
21417,2208,2.1
21418,2208,2.25
21419,2209,2.1
21420,2209,2.1
21421,51,1.35
21422,2367,1
21423,2551,1.5
21424,2299,1.5
21425,2516,1
21426,2299,1.5
21427,2578,5
21428,2401,1.4
21429,2320,4
21430,2320,6
21431,2585,2
21432,2401,1.4
21433,2401,1.4
21434,2579,1
21435,2272,1.5
21436,52,1
21437,203,0.2
21438,2299,1
21439,2512,1
21440,2367,1.5
21441,2299,1
21442,2367,1.8
21443,2580,2.75
21444,2551,1.2
21445,2208,1.35
21446,2527,1
21447,2449,0.5
21448,2299,0.65
21449,2209,1.35
21450,2209,1.35
21451,2209,1.35
21452,50,1.3
21453,50,1.3
21454,50,1.3
21455,2361,2
21456,37,2
21457,173,2
21458,186,1
21459,50,1
21460,2266,3
21461,2542,3
21462,831,1
21463,2208,1.8
21464,2209,1.8
21465,2209,1.8
21466,2208,1.8
21467,2208,1.8
21468,2208,1.8
21469,2208,1.8
21470,2209,1.8
21471,59,2
21472,2423,2.5
21473,2578,1
21474,2578,3
21475,2367,1.5
21476,2367,1.6
21478,49,1
21479,9,4.5
21480,50,1
21481,9,3.5
21482,9,2.5
21483,2581,1
21484,2582,1
21485,2583,1
21486,2584,1
21487,2289,1.45
21488,2542,3.5
21489,2423,3
21490,2566,4
21491,2401,3
21492,2578,2
21493,2248,1
21494,2209,1
21495,54,1
21496,182,1
21497,185,1
21498,50,1
21499,2367,1
21500,53,1
21501,2208,1
21502,2361,2.5
21503,2361,2.5
21504,2208,1.4
21505,2208,1.4
21506,2208,1.1
21507,2401,2.7
21508,2209,1
21509,2208,1.1
21510,2209,1.1
21511,2209,1.1
21512,2250,1
21513,2208,1
21514,2250,1.1
21515,2248,1.2
21516,2248,1.2
21517,2250,1.2
21518,2250,1.2
21519,2248,1.4
21520,2262,1
21521,2262,1
21522,2262,1
21523,2262,1
21524,2262,1
21525,2262,1
21526,2548,1.5
21527,2361,2.75
21528,49,1.4
21529,182,1.6
21530,2208,1.5
21531,2208,1.5
21532,2208,1.5
21533,2209,1.35
21534,50,1.3
21535,2299,1.35
21536,2299,1.35
21537,2299,1.35
21538,2299,2
21539,2299,2
21540,2361,2.75
21541,2361,2.75
21542,2361,2.75
21543,51,2
21544,51,2
21545,2516,1
21546,51,2
21547,2299,2
21548,2516,1
21549,2299,3.25
21550,2299,3.25
21551,51,1.85
21552,2299,1.85
21553,2299,1.85
21554,2299,2
21555,2299,2
21556,2299,2
21557,2208,1.8
21558,2209,1.8
21559,2209,1.8
21560,2208,1.8
21561,2208,1.8
21562,2208,1.8
21563,2208,1.8
21564,2208,1.8
21565,2208,1.8
21566,2209,1.8
21567,2209,1.8
21568,2208,1.8
21569,2208,1.8
21570,2209,1.8
21571,2209,1.8
21572,2208,1.25
21573,2248,1.25
21574,53,1
21575,51,1.6
21576,2567,1.6
21582,2289,0.5
21583,2569,2.5
21584,49,3
21585,2587,1.5
21586,2449,3
21587,9,2
21588,51,1.5
21589,51,1
21590,52,1
21591,2367,1.5
21592,2367,1.5
21593,2367,1.5
21594,2367,1.25
21595,2367,2
21596,2367,2
21604,183,1
21605,2208,1
21606,2367,1.25
21607,2367,1.15
21618,49,1
21619,186,1
21620,51,1
21621,50,1
21622,49,1
21623,2208,1
21624,49,1
21625,831,1
21626,831,1
21627,831,1
21629,832,1
21630,2590,3
21631,2591,3
21632,2592,3
21633,2593,3
21634,33,1.5
21635,83,1.75
21636,1731,0.25
21637,49,1
21638,49,1
21639,49,1
21640,49,1
21641,59,0.85
21642,53,1
21643,49,1
21644,49,1
21645,50,1
21646,831,1
21647,50,1
21648,49,1
21649,831,1.25
21650,50,1
21651,49,1
21652,49,1
21653,59,1
21654,59,1
21655,60,1
21656,60,1
21657,59,1
21658,59,1
21659,2596,1
21660,60,1
21661,2597,1
21662,2598,1
21663,59,1
21664,59,1
21665,2599,1
21666,2600,1
21667,50,1
21668,53,1
21669,54,1
21670,2248,1
21671,2250,1
21672,55,1
21673,182,1
21674,183,1
21675,2208,1
21676,2209,1
21677,185,1
21678,186,1
21679,59,1
21680,60,1
21681,58,1
21682,2208,1
21683,2209,1
21684,51,1
21687,49,1
21689,49,1.15
21691,70,1.25
21692,182,1
21693,182,1
21694,182,1
21695,182,1
21696,182,1
21697,49,1
21698,831,1.25
21699,831,1.25
21700,831,1.25
21701,183,1
21702,49,1
21703,2208,1
21704,50,1
21705,49,1
21706,49,1
21719,51,1
21720,52,1
21723,2601,1
21724,2601,0.5
21725,2601,0.6
21726,2601,0.7
21727,2601,0.8
21728,2601,1
21729,2601,0.9
21732,671,0.15
21733,671,0.15
21734,671,0.15
21735,83,1.75
21736,83,4
21738,185,1
21739,49,1
21740,50,1
21741,2209,1.25
21742,51,1
21743,50,1
21744,79,1
21747,202,1
21764,32,1.45
21766,832,1
21767,185,1
21769,2601,0.8
21770,2601,0.6
21793,1231,3
21796,219,1
21805,49,1
21818,50,1
21820,49,1
21821,50,1
21822,2610,0.75
21824,53,1.3
21825,34,2.5
21826,53,1
21827,53,1
21828,54,1
21829,54,1
21830,83,3
21831,2363,1.75
21832,453,2.75
21836,54,1.2
21837,54,1.2
21838,2209,1
21839,2208,1
21840,2209,1
21841,2208,1
21842,2250,1
21843,2250,1
21844,2248,1
21845,2248,1
21846,53,1
21847,53,1
21848,54,1
21849,54,1
21850,183,1
21851,182,1
21852,183,1
21853,182,1
21854,831,1
21855,831,1
21856,832,1
21857,832,1
21858,50,1
21859,49,1
21860,50,1
21861,49,1
21862,56,1
21863,55,1
21864,56,1
21865,55,1
21866,52,1
21867,51,1
21868,52,1
21869,51,1
21870,59,1
21871,60,1
21872,59,1
21873,60,1
21874,186,1
21875,185,1
21876,186,1
21877,185,1
21878,58,1
21879,57,1
21880,58,1
21881,57,1
21882,2208,1
21887,183,1
21888,1731,2
21891,49,1
21893,185,1
21895,217,1.2
21896,1911,1.2
21899,2630,3
21900,2610,0.33
21901,2363,2.5
21906,453,3.5
21907,1231,4
21908,2611,1.5
21925,2602,1
21934,185,2.75
21939,2612,1
21950,142,2
21955,114,1
21959,57,1
21963,2613,1
21964,2614,1
21967,33,1.75
21969,53,1
21970,53,1
21971,1731,1.8
21972,183,1
21973,2620,1.5
21974,2626,1.5
22002,51,1
22004,2619,1
22101,1231,0.25
22118,185,1.2
22119,186,1.2
22128,185,1.2
22129,186,1.2
22130,171,0.5
22161,2613,1.25
22162,71,0.5
22167,453,1.5
22176,2613,2
22204,1231,1.5
22211,185,2.5
22230,2209,1.6
22231,1011,2
22253,2540,1.5
22255,2631,1
22256,2631,2.5
22257,2631,3.5
22259,2613,1.25
22260,2613,1.25
22261,2613,1.25
22262,2613,1.25
22263,2613,1.3
22264,2613,1.3
22265,1371,1
22271,2613,1.3
22272,2613,1.3
22273,2613,1.3
22274,2613,1.3
22275,2613,1.25
22276,2613,1.25
22277,2613,1.3
22278,2613,1.3
22301,2613,1.25
22302,2613,1.25
22303,2613,1.25
22304,2613,1.25
22305,2613,1.25
22306,2613,1.25
22307,2613,1.25
22308,2613,1.25
22309,2613,1.3
22310,2613,1.3
22313,2613,1.3
22314,2613,1.3
22315,2613,1.25
22316,2613,1.25
22322,2613,1
22323,2613,1
22324,2613,1
22325,2613,1
22327,47,2
22332,2613,2.8
22335,9,1.75
22336,2,2
22337,1491,1.75
22340,49,1
22347,49,1
22348,2613,2.25
22349,2632,1
22350,1913,1
22351,2633,1.5
22352,2634,1.5
22353,971,2
22354,49,1
22355,2448,2
22358,2542,1.5
22360,2209,1
22361,2208,1
22362,2250,1
22363,2248,1
22364,54,1
22365,53,1
22366,183,1
22367,182,1
22368,832,1
22369,831,1
22370,50,1
22371,49,1
22372,56,1
22373,55,1
22374,52,1
22375,51,1
22376,60,1
22377,59,1
22378,186,1
22379,185,1
22380,58,1
22381,57,1
22384,53,1
22385,50,1
22386,2423,1.5
22387,2542,1.5
22388,2640,0.25
22389,2640,0.25
22390,53,0.85
22391,49,1
22393,832,1
22394,53,1.2
22395,53,1.2
22396,53,1
22397,53,1
22398,831,1
22399,831,1
22400,59,1
22401,57,1
22402,2209,1
22403,50,1
22404,182,1
22405,2208,1
22406,49,1
22407,58,1
22408,58,1
22409,2445,0.35
22410,2299,1
22411,2299,1
22412,2505,1
22413,2353,1
22414,832,1
22415,2402,0.65
22416,2385,0.5
22417,2353,1
22418,2310,1
22419,2423,1
22420,2248,1
22421,2446,0.07
22422,2361,0.65
22423,2455,0.4
22424,2519,0.15
22425,2480,0.65
22426,2208,1
22427,2209,1
22428,2474,0.45
22429,2266,0.75
22430,2208,1
22431,2267,0.75
22432,159,0.6
22433,831,1.2
22434,183,1
22435,185,1
22436,53,1
22437,51,1
22438,832,1
22439,832,1
22445,53,1
22446,53,1
22449,53,1
22450,53,1.2
22451,53,1
22452,2636,1
22454,53,1.1
22455,53,0.9
22459,142,1.5
22460,2637,2
22461,53,1
22462,2638,1
22463,2638,1
22464,2638,1.35
22465,2638,1
22466,2638,1.25
22467,2638,1.5
22468,142,1.5
22469,142,1.5
22470,2639,1
22471,2639,1
22472,2639,1
22473,2639,1
22474,2639,1
22476,58,1
22480,831,1
22481,52,1
22482,52,1
22483,52,1
22484,52,1
22487,831,1.1
22488,51,1
22489,185,1
22490,51,1
22491,51,1
22492,185,1
22493,185,1
22494,831,1
22495,831,1
22496,45,1.25
22497,45,0.35
22498,831,0.85
22499,52,1
22504,50,1
22507,831,1
22508,831,1
22511,183,1
22512,183,1
22513,2208,1
22517,82,0.3
22523,377,1.55
22531,831,1
22538,2613,1.7
22539,2208,1
22540,2208,1
22541,2367,1
22542,2209,1
22545,831,1
22552,2458,1
22553,831,1
22554,2208,1
22555,2209,1
22556,2248,1
22557,2250,1
22558,54,1
22559,183,1
22560,50,1
22561,56,1
22562,52,1
22563,186,1
22564,60,1
22565,58,1
22566,53,1
22567,182,1
22568,49,1
22569,55,1
22570,51,1
22571,59,1
22572,185,1
22573,57,1
22574,2468,2
22580,2208,1.2
22583,2208,1.2
22584,2208,1.2
22585,2208,1.2
22586,2208,1.2
22587,2210,1
22588,2210,2
22589,2207,1.5
22590,2354,1.2
22596,2361,0.9
22597,2270,0.7
22598,2353,1
22602,2209,1.2
22603,53,1.1
22605,831,1.1
22609,56,1
22612,56,1
22613,56,1
22614,55,1
22615,56,1
22616,50,1
22617,49,1
22620,2516,1
22621,2394,4
22627,2212,1.3
22628,32,0.85
22629,2577,0.25
22630,1371,1
22631,1913,1
22642,2677,1.5
22646,2267,3
22653,2647,1
22659,49,1
22660,50,1
22661,49,1
22662,49,1
22663,49,1
22664,49,1
22665,50,1
22666,50,1
22667,49,1
22669,2651,1
22671,37,1
22676,1651,0.75
22679,2209,1
22680,2208,1
22681,2250,1
22682,2248,1
22683,54,1
22684,53,1
22685,183,1
22686,182,1
22687,50,1
22688,49,1
22689,56,1
22690,55,1
22691,52,1
22692,51,1
22693,60,1
22694,59,1
22695,186,1
22696,185,1
22697,58,1
22698,57,1
22699,183,1
22709,2367,1
22710,51,1
22711,2654,6
22716,49,1.25
22717,186,1
22719,2656,1
22720,2657,1
22723,831,1
22724,2666,1
22729,2659,1
22730,56,1
22731,2660,5
22732,2358,0.75
22733,2661,3
22734,2371,2.5
22735,2208,1
22736,2208,1
22737,2209,1
22738,2209,1
22739,831,1
22740,832,1
22741,2209,2.5
22742,2662,3
22743,831,1
22744,831,1
22745,831,1
22746,831,1
22747,2248,1.2
22748,160,1.5
22749,2208,2.5
22750,2663,0.66
22751,2270,0.5
22752,2208,1
22753,2248,1
22754,2209,1
22755,2250,1
22757,2208,1
22758,2208,1
22759,2208,1
22760,2209,1
22761,2209,1
22762,2209,1
22763,2248,1
22764,2248,1
22765,2248,1
22766,2250,1
22767,2250,1
22768,2250,1
22769,1731,0.35
22770,2212,1.5
22774,2208,1.2
22775,2250,1
22776,2664,0.25
22777,2664,1
22778,2664,0.25
22779,2664,0.25
22780,832,1
22781,2209,1
22782,2208,1.2
22783,2208,1.2
22784,2209,1
22785,2209,1
22786,2208,1.2
22787,2208,1.2
22788,2209,1
22789,2209,1
22790,2438,0.5
22791,2438,0.5
22792,2208,1.2
22793,2208,1.2
22794,2209,1
22795,2209,1
22797,49,2
22800,51,1.4
22801,51,1.4
22802,2248,2
22803,49,1.4
22804,2209,2
22805,2208,1.3
22806,129,1
22807,60,2
22808,55,1
22809,2320,1.3
22810,2283,2
22811,2360,2.5
22812,2360,2.5
22814,2667,2
22815,50,1
22816,182,1
22817,2208,1
22818,49,1
22819,49,1
22820,49,1
22821,50,1
22822,54,1
22824,55,1
22825,55,1
22826,56,1
22827,56,1
22828,56,1
22829,56,1
22830,56,1
22831,2209,1
22832,2248,1
22833,2424,3
22834,2208,1
22835,2250,1
22836,2209,1
22837,2248,1
22838,2689,1.6
22839,2208,1
22840,2669,1
22841,2363,1
22842,2250,1
22843,2212,1.1
22844,2212,1.1
22845,2212,1.1
22846,2208,1
22847,2209,1
22848,55,1
22849,55,1
22850,56,1
22851,56,1
22852,2248,1
22853,56,1
22854,56,1
22855,2383,0.2
22856,2208,1
22857,2208,1
22858,2209,1
22859,2209,1
22860,2363,1
22861,2208,1
22862,2670,1
22863,56,1
22864,56,1
22865,56,1
22866,56,1
22867,56,1
22868,56,1
22869,2354,1.2
22870,2354,1
22871,2354,1.15
22872,2354,1.3
22873,2671,0.66
22874,2353,1.5
22875,2353,1.25
22876,2353,1.4
22877,2353,1.6
22879,831,1
22880,831,1
22881,832,1
22882,831,1
22883,831,1
22884,831,1
22885,831,1
22886,831,1
22887,185,1
22888,831,1
22889,831,1
22890,832,1
22891,59,1
22892,53,1
22893,49,1
22894,57,1
22895,831,1
22896,831,1
22897,832,1
22898,832,1
22899,831,1
22900,832,1
22901,2673,1
22902,611,0.3
22903,2674,1.5
22904,2209,1
22905,2248,1.1
22906,2675,2
22907,2209,1
22908,2209,1
22909,2209,1
22910,2209,1
22911,2208,1
22912,2208,1
22913,2208,1
22914,2208,1
22915,2250,1
22916,2250,1
22917,2250,1
22918,2250,1
22919,2248,1
22920,2248,1
22921,2248,1
22922,2248,1
22923,2208,1
22924,2208,1
22925,2248,1
22926,2209,1
22927,2250,1
22928,2208,1.25
22929,2248,1.25
22930,2208,1.25
22931,2208,1
22932,2208,1
22933,2208,1
22934,2208,1
22935,2209,1
22936,2209,1
22937,2209,1
22938,2264,0.6
22939,2250,1
22940,2250,1
22941,2250,1
22942,2248,1
22943,2248,1
22944,2248,1
22945,51,1.1
22946,51,1.1
22947,51,1.1
22948,49,1.1
22949,49,1.1
22950,59,1.1
22951,2248,1.35
22952,2208,1
22953,2208,1
22954,2209,1
22955,2250,1
22956,2248,1
22957,2209,1
22958,2248,1
22959,2250,1
