"Entry","MaleText","FemaleText","LanguageId","EmoteId1","EmoteId2","EmoteId3","EmoteDelay1","EmoteDelay2","EmoteDelay3"
"10611","Behind me is the Altar of Zanza, a sacred place for us Zandalar.  We pray here to bolster our resolve in preparation for war against the Blood God, Hakkar.$B$BProve yourself to the tribe by using the altar to destroy any of the Hakkari Bijous you might find inside Zul'Gurub.  Also, I will trade you Honor Tokens our tribe uses for sets of coins you may find in Zul'Gurub.  Bring me the coins that I seek, and you will be rewarded!","","0","1","1","0","0","0","0"
"10616","We, the Zandalarian trolls, traveled here from distant islands, for we cannot ignore the threat that now faces our world.$B$BThe leader of our expedition, Molthor, brought us to the Yojamba Isle, along the northern coasts of Stranglethorn, and even now recruits brave heroes to venture into the ancient troll city... Zul'Gurub.","","0","0","0","0","0","0","0"
"10618","We, the Zandalarian trolls, traveled here from distant islands, for we cannot ignore the threat that now faces our world.","","0","0","0","0","0","0","0"
"10622","You can't teach an old dog new tricks.  At least that's what someone once told me.  Lucky for you, I've discovered it to be untrue.$b$bHowever, pets do tend to get resistant to the technique, and I need more food each time to keep them happy.  What that means is that you'll owe me more money the more times I untrain the same pet.$b$bNow then, would you like me to start untraining?","You can't teach an old dog new tricks.  At least that's what someone once told me.  Lucky for you, I've discovered it to be untrue.$b$bHowever, pets do tend to get resistant to the technique, and I need more food each time to keep them happy.  What that means is that you'll owe me more money the more times I untrain the same pet.$b$bNow then, would you like me to start untraining?","0","0","0","0","0","0","0"
"10624","I am Rutherford Twing, the main supplier for the Defilers posted here at Arathi Basin.  As you improve your standing with us, I will make available to you a fine selection of goods that you might find useful.  Should you find yourself in need of item repair, I also provide those services.","","0","2","0","0","0","0","0"
"10626","I am Samuel Hawke, the main supplier for the League of Arathor posted here at Arathi Basin.  As you improve your standing with us, I will make available to you a fine selection of goods that you might find useful.  Should you find yourself in need of item repair, I also provide those services.","","0","2","0","0","0","0","0"
"10629","","The battle for Warsong Gulch is a battle that we cannot lose.  We fight for our honor and we fight for our land, and no orc or misguided ally will take them from us!","0","0","0","0","0","0","0"
"10630","It is no easy task to protect the Horde's lumber gathering efforts here in Ashenvale, but we have never shied from battle!  The night elves and their allies will fall!","","0","0","0","0","0","0","0"
"10646","","Greetings, traveler. As long as you remain within the walls of the Cenarion Hold, you will be safe from harm.$B$BBe wary when leaving the protection of the Hold as the silithid have been swarming as of late.","0","1","1","0","0","0","0"
"10648","I supply the Hold with various relics required for spellcasting as well as other alchemical reagents.","","0","1","0","0","0","0","0"
"10649","A great evil stirs, $r. Can you feel it?$B$BBah! Of course you cannot. Hand me your armor and weapons and I shall renew their vigor.","","0","6","1","0","0","0","0"
"10650","","Oh dear, I am running dangerously low on supplies! What is taking that blasted goblin so long?","0","5","6","0","0","0","0"
"10651","Look behind you, $r. The hive stirs as the land that surrounds us shudders and shakes.$B$BThe time has come for me to fulfill a promise I made a thousand years past. The sands shift once more as the Qiraji plan for war.","","0","1","1","0","0","0","0"
"10653","Why now, $r? I just do not understand it. So much work to be done...","","0","6","1","0","0","0","0"
"10654","The Commander has not been himself as of late. His mistress disappeared while on an archaeological dig in the southern desert - vanished without a trace! Very strange, indeed.$B$BI suppose you're looking for work? Do I need to bash you in the head with a clue?","","0","1","6","0","0","0","0"
"10655","","Can ye hear it, stranger? The humming is gettin' louder with each passing day. These crystals must be what's driving these bugs crazy.","0","1","0","0","0","0","0"
"10656","Look up to the heavens, $c. The Dragonflights have not been seen in this area for a thousand years! Those Qiraji are up to something, I just know it!","","0","1","5","0","0","0","0"
"10657","Bronzebeard's gone missing again! That dwarf sure didn't get any of his brother's good senses.","","0","1","0","0","0","0","0"
"10680","It is we who must make the first strike. We cannot be allowed to repeat the mistakes of the past...","","0","26","1","1","0","0","0"
"10683","Be gone, infidel!  May the power of the Abyss smite you down!","Be gone, infidel!  May the power of the Abyss smite you down!","0","0","0","0","0","0","0"
"10687","","Greetings, $c.  Welcome to Cenarion Hold.  From here we will strike against the silithid where they're at their strongest.  I hope you've come to lend a hand.","0","1","0","0","0","0","0"
"10688","","It's a pleasure to see you again, $n.  Your aid has provided us with a considerable boost in the security of our supply lines.  I hope you understand the importance of the logistics involved in large battle efforts such as this.","0","0","0","0","0","0","0"
"10697","How dare you commune with a Duke of the Council, worm!","How dare you commune with a Duke of the Council, worm!","0","0","0","0","0","0","0"
"10703","You're hunting Deathclasp, $n?  Color me impressed.  I lost two of my men to her this week alone.  Let's hope your luck is better than theirs.","","0","0","0","0","0","0","0"
"10704","Hey!  Thanks for saving my hide!  I think I'll be lying down for a while until I recover my strength.","","0","0","0","0","0","0","0"
"10705","Who are you?  Where am I?  I feel... so weak...","","0","0","0","0","0","0","0"
"10706","A thunderous voice bellows from the stone...$B$BGreetings, commander.  What news of Silithus do you bring the Lords of the Council?","A thunderous voice bellows from the stone...$B$BGreetings, commander.  What news of Silithus do you bring the Lords of the Council?","0","0","0","0","0","0","0"
"10744","The crystal is covered in intricate glyphs and runes. You can't make sense of any of it.","","0","0","0","0","0","0","0"
"10745","A faint whisper is heard from within the stone...$B$BGreetings, little one.  Do you have news for the Templar?","A whisper may be heart from within the stone...$B$BGreetings, little one.  Do you have news for the Templar?","0","0","0","0","0","0","0"
"10746","A clear voice rises from within the stone...$B$BWhere is your Medallion of Station, little one?  You may not speak with a Duke without proof of title...","Where is your Medallion of Station, little one?  You may not speak with a Duke without proof of title...","0","0","0","0","0","0","0"
"10747","A clear voice rises from within the stone...$B$BYou come to us with title and so we will listen, but do not try our patience, $c.  The council has no time for idle gossip from one such as you.","You come to us with title and so we will listen, but do not try our patience, $c.  The council has no time for idle gossip from one such as you.","0","0","0","0","0","0","0"
"10748","What bug comes before the lords of the Council?  A bug, no doubt, wishing to be squashed!","What bug comes before the lords of the Council?  A bug, no doubt, wishing to be squashed!","0","0","0","0","0","0","0"
"10750","A thunderous voice bellows from the stone...$B$BWhat is this?  I sense a little cultist scurrying about!  Run along, vermin, or face the wrath of the lords of the Council!","A thunderous voice bellows from the stone...$B$BWhat is this?  I sense a little cultist scurrying about!  Run along, vermin, or face the wrath of the lords of the Council!","0","0","0","0","0","0","0"
"10753","Where would you like to fly to?","Where would you like to fly to?","0","0","0","0","0","0","0"
"10754","The spirits of Silithus call out to us, $n.  The land weeps, for it has a woeful story to tell...","","0","0","0","0","0","0","0"
"10756","Hail $c. Didn't I see you recently at an exclusive gathering? You look familiar, but then again this city is a busy place.$B$BIf you attended that convention, then surely you were given a secret code. Tell me your code and I will give you a special prize in return.","Hail $c. Didn't I see you recently at an exclusive gathering? You look familiar, but then again this city is a busy place.$B$BIf you attended that convention, then surely you were given a secret code. Tell me your code and I will give you a special prize in return.","0","1","1","0","0","0","0"
